Category,Description,Cholesterol,Sugar
MCDONALD'S,"MCDONALD'S,BACON RANCH SALAD WO/ CHICK",12,2.140000105
MCDONALD'S,"MCDONALD'S,SIDE SALAD",0,2.24000001
MCDONALD'S,"MCDONALD'S,FRUIT 'N YOGURT PARFAIT",5,12.82999992
MCDONALD'S,"MCDONALD'S,FRUIT 'N YOGURT PARFAIT (WITHOUT GRANOLA)",5,11.89999962
MCDONALD'S,"MCDONALD'S,FILET-O-FISH (WITHOUT TARTAR SAUCE)",25,4.269999981
BURGER KING,"BURGER KING,CROISSAN'WICH W/ SAUSAGE,EGG & CHS",120,2.859999895
BURGER KING,"BURGER KING,CROISSAN'WICH W/ SAUSAGE & CHS",43,3.359999895
BURGER KING,"BURGER KING,CROISSAN'WICH W/ EGG & CHS",139,4.03000021
BURGER KING,"BURGER KING,FRENCH TOAST STKS",0,9.890000343
BURGER KING,"BURGER KING,HASH BROWN ROUNDS",0,0.270000011
FAST FOODS,"FAST FOODS,MINIATURE CINN ROLLS",21,17.97999954
FAST FOODS,"FAST FOODS,HAMBURGER; DOUBLE,LRG PATY; W/ CONDMNT,VEG & MAYO",46,3.519999981
FT FDS,"FT FDS, HAMBRGER; SIN, LRG PATTY; W/ CONDMNTS, VEG, MAYO",33,4
FAST FOODS,"FAST FOODS,HAMBURGER; SINGLE,LRG PATTY; W/ CONDMNT",40,0
FAST FOODS,"FAST FOODS,HMBURGR; SNG,REG PTTY; DBL BN W/ CNDMNT & SPL SAU",32,0
FAST FOODS,"FAST FOODS,CHEESEBURGER; DOUBLE,REG PATTY; W/ CONDMNT",48,4.659999847
FAST FOODS,"FAST FOODS,CHEESEBURGER; DOUBLE,LRG PATTY; W/ CONDMNT",57,3.49000001
FAST FDS,"FAST FDS,CHSEBURGER;SINGLE,LRG PATTY; W/ CONDMNT,VEG & MAYO",37,4.510000229
FAST FOODS,"FAST FOODS,CHEESEBURGER; SINGLE,LRG PATTY; W/ CONDMNT",48,3.599999905
FAST FDS,"FAST FDS,CHSEBURGER; DOUBLE,LRG PATTY; W/ CONDMNT,VEG & MAYO",49,3.609999895
FAST FOODS,"FAST FOODS,CHSBURGR; DBL,RG PTTY; DBL BN W/ CNDMNT & SPL SAU",36,3.25999999
FAST FOODS,"FAST FOODS,CHICK TENDERS",50,0.100000001
MCDONALD'S,"MCDONALD'S,PREMIUM GRILLED CHICK CLASSIC SNDWCH",34,5.010000229
MCDONALD'S,"MCDONALD'S,PREMIUM CRISPY CHICK CLASSIC SNDWCH",26,5.369999886
MCDONALD'S,"MCDONALD'S,PREMIUM GRILLED CHICK CLUB SNDWCH",46,4.679999828
MCDONALD'S,"MCDONALD'S,PREMIUM CRISPY CHICK CLUB SNDWCH",38,4.989999771
MCDONALD'S,"MCDONALD'S,PREMIUM GRILLED CHICK RANCH BLT SNDWCH",38,5.199999809
MCDONALD'S,"MCDONALD'S,PREMIUM CRISPY CHICK RANCH BLT SNDWCH",30,5.53000021
MCDONALD'S,"MCDONALD'S,ENG MUFFIN",0,2.569999933
FAST FOODS,"FAST FOODS,BAGEL,W/ HAM,EGG,& CHS",127,3.650000095
FAST FOODS,"FAST FOODS,BAGEL,W/ EGG,SAUSAGE PATTY,CHS,& CONDMNT",133,2.869999886
FAST FOODS,"FAST FOODS,BAGEL,W/ BRKFST STEAK,EGG,CHS,& CONDMNT",130,2.970000029
LIGHT ICE CRM,"LIGHT ICE CRM,SOFT SERVE,BLENDED W/ MILK CHOC CANDIES",16,24.37000084
LIGHT ICE CRM,"LIGHT ICE CRM,SOFT SERVE,BLENDED W/ COOKIE PIECES",15,21.19000053
POPEYES,"POPEYES,BATTER FRIES,ANALYZED PRIOR TO DECEMBER 2006",10,0
POPEYES,"POPEYES,BISCUIT,ANALYZED PRIOR TO NOVEMBER 2006",2,2.950000048
POPEYES,"POPEYES,COLESLAW",7,10.82999992
POPEYES,"POPEYES,MILD CHICK STRIPS,ANALYZED 2006",52,0
POPEYES,"POPEYES,SPICY CHICK STRIPS,ANALYZED 2006",53,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,BISCUIT,ANALYZED PRIOR TO JANUARY 2007",1,3.220000029
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,COLESLAW",2,13.53999996
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,CRISPY CHICK STRIPS,ANALYZED 2007",51,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,POPCORN CHICK,ANALYZED PRIOR 2007",40,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,POTATO WEDGES,ANALYZED PRIOR 2007",0,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,ORIGINAL RECPE,SKN & BRDING",70,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,BREAST,MEAT ONLY",87,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,DRUMSTK,MEAT ONLY",137,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,THIGH,MEAT ONLY",118,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,WING,MEAT ONLY",134,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,SKN & BRDING",59,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,EX CRISPY,BREAST,MEAT ONLY",87,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,EX CRISPY,DRUMSTK,MEAT ONLY",137,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,EX CRISPY,THIGH,MEAT ONLY",118,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,EX CRISPY,WING,MEAT ONLY",146,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,BREAST,MEAT & SKN",82,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,DRUMSTK,MEAT & SKN",117,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,THIGH,MEAT & SKN",99,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,ORIGINAL RECIPE,WING,MEAT & SKN",109,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,BREAST,MEAT & SKN",76,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,DRUMSTK,MEAT & SK",109,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,THIGH,MEAT & SKN",91,0
KENTUCKY FRIED CHICK,"KENTUCKY FRIED CHICK,FRIED CHICK,EX CRISPY,WING,MEAT & SKN",107,0
POPEYES,"POPEYES,FRIED CHICK,MILD,BREAST,MEAT ONLY,SKN",108,0
POPEYES,"POPEYES,FRIED CHICK,MILD,DRUMSTK,MEAT ONLY",127,0
POPEYES,"POPEYES,FRIED CHICK,MILD,SKN & BREADING",81,0
POPEYES,"POPEYES,FRIED CHICK,MILD,THIGH,MEAT ONLY",131,0
POPEYES,"POPEYES,FRIED CHICK,MILD,WING,MEAT ONLY,SKN",132,0
POPEYES,"POPEYES,FRIED CHICK,SPICY,BREAST,MEAT ONLY",105,0
POPEYES,"POPEYES,FRIED CHICK,SPICY,DRUMSTK,MEAT ONLY",128,0
POPEYES,"POPEYES,FRIED CHICK,SPICY,SKN & BREADING",80,0
POPEYES,"POPEYES,FRIED CHICK,SPICY,THIGH,MEAT ONLY,SKN & BREADING",129,0
POPEYES,"POPEYES,FRIED CHICK,SPICY,WING,MEAT ONLY",132,0
POPEYES,"POPEYES,FRIED CHICK,SPICY,BREAST,MEAT & SKN W/ BREADING",96,0
POPEYES,"POPEYES,FRIED CHICK,SPICY,DRUMSTK,MEAT & SKN W/ BREADING",115,0
POPEYES,"POPEYES,FRIED CHICK,SPICY,THIGH,MEAT & SKN W/ BREADING",108,0
POPEYES,"POPEYES,FRIED CHICK,SPICY,WING,MEAT & SKN W/ BREADING",104,0
POPEYES,"POPEYES,FRIED CHICK,MILD,BREAST,MEAT & SKN W/ BREADING",98,0
POPEYES,"POPEYES,FRIED CHICK,MILD,DRUMSTK,MEAT & SKN W/ BREADING",108,0
POPEYES,"POPEYES,FRIED CHICK,MILD,THIGH,MEAT & SKN W/ BREADING",108,0
POPEYES,"POPEYES,FRIED CHICK,MILD,WING,MEAT & SKN W/ BREADING",105,0
MCDONALD'S,"MCDONALD'S,BISCUIT,LRG SIZE",0,2.960000038
KRAFT MACARONI & CHEESE DINNER ORIGINAL FLAVOR,"KRAFT MACARONI & CHEESE DINNER ORIGINAL FLAVOR,UNPREP",14,10
MORNINGSTAR FARMS GARDEN VEGGIE PATTIES,"MORNINGSTAR FARMS GARDEN VEGGIE PATTIES,FRZ,UNPREP",2,1.799999952
MORNINGSTAR FARMS AMERICA'S ORIGINAL VEGGIE DOG,"MORNINGSTAR FARMS AMERICA'S ORIGINAL VEGGIE DOG,FRZ,UNPREP",0,4.099999905
MORNINGSTAR FARMS GRILLERS RECIPE CRUMBLES,"MORNINGSTAR FARMS GRILLERS RECIPE CRUMBLES,FRZ,UNPREP",0,0.600000024
MORNINGSTAR FARMS GRILLERS VEGAN,"MORNINGSTAR FARMS GRILLERS VEGAN,FRZ,UNPREP",0,0.400000006
MORNINGSTAR FARMS VEGGIE SAUSAGE PATTIES,"MORNINGSTAR FARMS VEGGIE SAUSAGE PATTIES,FRZ,UNPREP",2,1.700000048
MORNINGSTAR FARMS SPICY BLACK BEAN BURGER,"MORNINGSTAR FARMS SPICY BLACK BEAN BURGER,FRZ,UNPREP",1,2.799999952
GREEN GIANT,"GREEN GIANT,HARVEST BURGER,ORIG FLAV,ALL VEG PROT PATTY,FRZ",0,0
LOMA LINDA BIG FRANKS,"LOMA LINDA BIG FRANKS,CND,UNPREP",0,0.439999998
MORNINGSTAR FARMS VEGAN BURGER MADE W/ ORG SOY,"MORNINGSTAR FARMS VEGAN BURGER MADE W/ ORG SOY,FRZ,UNPREP",0,2.099999905
NESTLE,"NESTLE,CHEF-MATE CHILI W/BNS,CND",16,1.5
NESTLE,"NESTLE,CHEF-MATE CHILI WO/BNS,CND",22,1.5
NESTLE,"NESTLE,CHEF-MATE CORNED BF HASH,CND",28,0.790000021
Macaroni and Cheese,"Macaroni and Cheese, canned entree",6,0.5
JIMMY DEAN,"JIMMY DEAN,SAUSAGE BISCUITS,BRKFST SNDWCH,FRZ",33,0
SPAGHETTI W/ MEAT SAU,"SPAGHETTI W/ MEAT SAU,FRZ ENTREE",6,2.599999905
HEALTHY CHOIC BF MACARONI,"HEALTHY CHOIC BF MACARONI,FRZ ENTREE",6,3.799999952
NALLEY CHILI CON CARNE W/BNS,"NALLEY CHILI CON CARNE W/BNS,CND ENTREE",10,0
OLD EL PASO CHILI W/BNS,"OLD EL PASO CHILI W/BNS,CND ENTREE",16,0
CHEF BOYARDEE BF RAVIOLI IN TOMATO & MEAT SAU,"CHEF BOYARDEE BF RAVIOLI IN TOMATO & MEAT SAU,CND ENTREE",3,1.940000057
CHEF BOYARDEE BEEFARONI,"CHEF BOYARDEE BEEFARONI,MACARONI W/BEEF IN TOMATO SAU,CND",3,1.940000057
CHEF BOYARDEE MINI RAVIOLI,"CHEF BOYARDEE MINI RAVIOLI,BF RAVIOLI TOMATO, MEAT SAU,CND",3,1.940000057
CHEF BOYARDEE SPAGHETTI & MEATBALLS IN TOMATO SAU,"CHEF BOYARDEE SPAGHETTI & MEATBALLS IN TOMATO SAU,CND ENTREE",7,2.970000029
PASTA W/SLICED FRANKS IN TOMATO SAU,"PASTA W/SLICED FRANKS IN TOMATO SAU,CND ENTREE",9,3.200000048
BANQUET CHICK POT PIE,"BANQUET CHICK POT PIE,FRZ ENTREE'",15,2.809999943
MARIE CALLENDER'S CHICK POT PIE,"MARIE CALLENDER'S CHICK POT PIE,FRZ ENTREE",9,0.779999971
STOUFFER'S CHICK PIE,"STOUFFER'S CHICK PIE,FRZ ENTREE",22,3.730000019
TURKEY POT PIE,"TURKEY POT PIE,FRZ ENTREE",16,0
BEEF POT PIE,"BEEF POT PIE,FRZ ENTREE,PREP",21,0
HOT POCKETS,"HOT POCKETS,BF&CHEDDAR STUFFED SNDWCH,FRZ",37,0
HOT POCKETS,"HOT POCKETS,CROISSANT POCKTS CHIK,BROC&CHDR STUFD SNDWCH,FRZ",29,0
HOT POCKETS HAM 'N CHS STUFFED SNDWCH,"HOT POCKETS HAM 'N CHS STUFFED SNDWCH,FRZ",39,0
RED BARON PREMIUM POCKETS,"RED BARON PREMIUM POCKETS,ORIGINAL HAM&CHS,FRZ",31,0
STOUFFER'S STUFFED PEPPERS W/ BF IN TOMATO SAU,"STOUFFER'S STUFFED PEPPERS W/ BF IN TOMATO SAU,FRZ ENTREE",8,2.730000019
STOUFFER'S LASAGNA W/ MEAT & SAU,"STOUFFER'S LASAGNA W/ MEAT & SAU,FRZ ENTREE",13,2.200000048
BANQUET ORIG FRIED CHK THIGH,"BANQUET ORIG FRIED CHK THIGH,W/MASH POT & CORN IN SEASON SAU",30,0.330000013
STOUFFER'S LN CUISINE SPAGHETTI W/ MEATBALLS & SAU,"STOUFFER'S LN CUISINE SPAGHETTI W/ MEATBALLS & SAU,FRZ ENTRE",9,2.430000067
STOUFFER'S LN CUISINE SWEDISH MEATBALLS W/ PASTE,"STOUFFER'S LN CUISINE SWEDISH MEATBALLS W/ PASTE,FRZ ENTREE",19,1.75999999
STOUFFER'S LN CUISINE MACARONI & BF IN TOMATO SAU,"STOUFFER'S LN CUISINE MACARONI & BF IN TOMATO SAU,FRZ ENTREE",6,3.900000095
STOUFFER'S LN CUISINE CHICK & VEG W/ VERMICELLI,"STOUFFER'S LN CUISINE CHICK & VEG W/ VERMICELLI,FRZ ENTREE",10,1.5
STOUFFER'S LN CUISINE HS BF POT RST W/ WHIPPED POTATOES,"STOUFFER'S LN CUISINE HS BF POT RST W/ WHIPPED POTATOES,FRZ",8,1.419999957
STOUFFER'S CRMD CHIPPED BF,"STOUFFER'S CRMD CHIPPED BF,FRZ ENTREE",25,3.400000095
STOUFFER'S LN CUISINE SPAGHETTI W/ MEAT SAU,"STOUFFER'S LN CUISINE SPAGHETTI W/ MEAT SAU,FRZ ENTREE",4,2.569999933
STOUFFER'S LN CUISINE ORIENTAL BF W/ VEG & RICE,"STOUFFER'S LN CUISINE ORIENTAL BF W/ VEG & RICE,FRZ ENTREE",9,3.099999905
STOUFFER'S HOMESTYLE SALISBURY STEAK IN GRAVY & MAC& CHS,"STOUFFER'S HOMESTYLE SALISBURY STEAK IN GRAVY & MAC& CHS,FRZ",14,1.950000048
PATIO BF & BEAN BURRITO,"PATIO BF & BEAN BURRITO,MILD,FRZ",5,5.28000021
STOUFFER'S LN CUISINE HS STUFF CAB W/ MEAT SAU&WHPED POT,"STOUFFER'S LN CUISINE HS STUFF CAB W/ MEAT SAU&WHPED POT,FRZ",5,2.170000076
HEALTHY CHOIC CHICK TERIYAKI W/RICE MEDLEY BROCCOLI,"HEALTHY CHOIC CHICK TERIYAKI W/RICE MEDLEY BROCCOLI,FRZ MEAL",7,4.409999847
HC CHK ENCHI SUPMA IN GRN CHILI SAU,"HC CHK ENCHI SUPMA IN GRN CHILI SAU,MEXI  RICE,CORN MELY,FRZ",11,0.730000019
CINNAMON SWIRL FRENCH TOAST W/SAUSAGE,"CINNAMON SWIRL FRENCH TOAST W/SAUSAGE,FRZ BRKFST",63,0
SCRAMBLED EGGS&SAUSAGE W/HASHED BROWN POTATOES,"SCRAMBLED EGGS&SAUSAGE W/HASHED BROWN POTATOES,FRZ BRKFST",160,0
GREEN GIANT,"GREEN GIANT,BROCCOLI IN CHS FLAV SAU,FRZ",0,0
THE BUDGET GOURMET,"THE BUDGET GOURMET,SPINACH AU GRATIN,FRZ",27,0
BANQUET TKY & GRY W/DRESS ,"BANQUET TKY & GRY W/DRESS ,MSHD POT & PEA IN SEASON SAU,FRZ",14,1.899999976
No Category,STOUFF LN CUISIN CHK ENCH SUIZA W/CRM SAU & MEXI-STYL RICE,8,2.529999971
No Category,STOUFFER'S CHK ENCHILA MEXIC-STY RICE W/ MONREY JACK CHS SAU,18,2.019999981
SMART ONES,"SMART ONES,CHICK ENCHILADAS SUIZA,SOUR CRM W/CHEESE,FRZ",13,13
SMART ONES,"SMART ONES,RST TKY MEDALLIONS,MSHRM IN SAU W/RICE & VEG,FRZ",22,0.300000012
MARIE CALLENDER'S BF STROGANOFF & NOODLES,"MARIE CALLENDER'S BF STROGANOFF & NOODLES, CARROTS, PEAS,FRZ",17,1.690000057
BREAKFAST BURRITO,"BREAKFAST BURRITO,HAM&CHS FLAVOR,FRZ ENTREE",194,0
TYSON CHICK FAJITA KIT,"TYSON CHICK FAJITA KIT,FRZ,PROD CD #2266-910",11,2.029999971
BANQUET HEARTY ONE STK DIN,"BANQUET HEARTY ONE STK DIN,GRY,MSHD POT, CORN SEASON SAU,FRZ",14,1.289999962
KID CUISINE CHK NUG,"KID CUISINE CHK NUG, PSTA IN CHS SAU,CRN,CHOC PUDD W/SPRINK",22,10.93000031
BANQUET SLCED BF W/GRY,"BANQUET SLCED BF W/GRY, MASH POT, PEAS SEASON SAUC, FROZEN",19,1.429999948
HORMEL,"HORMEL,DINTY MOORE BF STEW,CND ENTREE",16,0.959999979
HORMEL CORNED BF HASH,"HORMEL CORNED BF HASH,CND ENTREE",32,0.340000004
BETTY CROCKER,"BETTY CROCKER,HAMBURGER HELPER,CHEESEBURGER MACARONI,DRY MIX",9,0
HODGSON MILL,"HODGSON MILL,WHL WHEAT MACARONI&CHS DINNER,DRY MIX",8,0
LIPTON,"LIPTON,ALFREDO EGG NOODLES IN A CREAMY SAU,DRY MIX",112,0
HORMEL CHILI,"HORMEL CHILI,NO BNS,CND ENTREE",15,1.419999957
HORMEL TURKEY CHILI W/BNS,"HORMEL TURKEY CHILI W/BNS,CND ENTREE",14,2.319999933
FREEZER QUEEN GRAVY&SLICED BF MEAL,"FREEZER QUEEN GRAVY&SLICED BF MEAL,MSHD POT&CARROTS,FRZ MEAL",12,0
BANQUET GRY & SALURY STK W/ MSHD POT & CORN IN SEASONSAU,"BANQUET GRY & SALURY STK W/ MSHD POT & CORN IN SEASONSAU,FRZ",11,0.939999998
HEALTHY CHOIC MESQ CHK BBQ,"HEALTHY CHOIC MESQ CHK BBQ,RSTD RED POT,MXD VEG IN SAU,FRZ",11,4.820000172
STAGG DYNAMITE CHILI W/BNS,"STAGG DYNAMITE CHILI W/BNS,CND ENTREE",18,2.660000086
STAGG RANCHHOUSE CHILI W/BNS,"STAGG RANCHHOUSE CHILI W/BNS,CND ENTREE",19,2.319999933
STAGG CLASSIC CHILI W/BNS,"STAGG CLASSIC CHILI W/BNS,CND ENTREE",17,2.890000105
STAGG COUNTRY CHILI W/BNS,"STAGG COUNTRY CHILI W/BNS,CND ENTREE",16,2.369999886
STAGG SILVERADO CHILI W/BNS,"STAGG SILVERADO CHILI W/BNS,CND ENTREE",16,2.910000086
HORMEL CHILI W/BNS,"HORMEL CHILI W/BNS,CND ENTREE",10,1.870000005
HORMEL VEGETARIAN CHILI W/BNS,"HORMEL VEGETARIAN CHILI W/BNS,CND ENTREE",0,2.519999981
HORMEL RST BF HASH,"HORMEL RST BF HASH,CND ENTREE",31,0.25
TORTELLINI,"TORTELLINI,PASTA W/CHS FILLING",42,0.949999988
PIZZA,"PIZZA,PEPPERONI TOPPING,REG CRUST,FRZ,CKD",15,0
CHILI CON CARNE W/BNS,"CHILI CON CARNE W/BNS,CND ENTREE",13,0
BEEF STEW,"BEEF STEW,CANNED ENTREE",16,0.959999979
CHICKEN POT PIE,"CHICKEN POT PIE,FRZ ENTREE,PREP",24,0
PASTA W/MEATBALLS IN TOMATO SAU,"PASTA W/MEATBALLS IN TOMATO SAU,CND ENTREE",8,3.970000029
BEEF,"BEEF,CORNED BF HASH,W/ POTATO,CND",32,0.340000004
LASAGNA,"LASAGNA,CHS,FRZ,PREP",13,4.230000019
CHILI,"CHILI,NO BNS,CND ENTREE",21,0
SPAGHETTI,"SPAGHETTI,W/ MEATBALLS,CND",9,2.829999924
SPAGHETTI,"SPAGHETTI,NO MEAT,CND",0,0
LASAGNA W/ MEAT & SAU,"LASAGNA W/ MEAT & SAU,LOW-FAT,FRZ ENTREE",7,0
LASAGNA W/ MEAT & SAU,"LASAGNA W/ MEAT & SAU,FRZ ENTREE",15,2.130000114
BURRITO,"BURRITO,BF & BEAN,FRZ",8,3.529999971
BURRITO,"BURRITO, BEAN AND CHEESE, FROZEN",0,1.409999967
HC TRADITION MT LF W/BRN SAU,"HC TRADITION MT LF W/BRN SAU,MSHD POTS,GRN BNS & APL CRP,FRZ",11,4
HC SALBRY STK W/MSHRM GRVY,"HC SALBRY STK W/MSHRM GRVY,RST RED POT,GRN BNS,CRN,CART MEDY",9,5.800000191
HC CONTRY RSTD TKY W/CRANBERRY APPL SAU,"HC CONTRY RSTD TKY W/CRANBERRY APPL SAU,GRN BNS & CARROT BLD",9,6.690000057
HC MESQ BF W/BBQ SAU,"HC MESQ BF W/BBQ SAU,RSTD RED POT & CORN,CAROT PEA MELEY,FRZ",17,5.039999962
MARIE CALLENDER TKY W/GRY & DRSNG W/ MSHD POT,"MARIE CALLENDER TKY W/GRY & DRSNG W/ MSHD POT,GRN BNS & CRAN",17,2.24000001
WEIGHT WATCHERS SMART ONES,"WEIGHT WATCHERS SMART ONES,CHICK TENDERLOINS W/ BBQ SAU",14,3.400000095
MORNINGSTAR FARMS VEGGIE MEDLEY W/ ORG SOY,"MORNINGSTAR FARMS VEGGIE MEDLEY W/ ORG SOY,FRZ,UNPREP",2,1.600000024
BURRITO,"BURRITO,BEAN & CHS,MICROWAVED",3,1.370000005
BURRITO,"BURRITO,BF & BEAN,MICROWAVED",9,1.360000014
CAMPBELL,"CAMPBELL,SPAGHETTIOS,MINI BF RAVIOLI IN MEAT SAU",4,5.409999847
CAMPBELL,"CAMPBELL,SPAGHETTIOS,SPAGHETTI IN TOMATO & CHS SAU",2,5.159999847
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,SPAGHETTIOS,SPAGHETTIOS ORIGINAL",2,5.159999847
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,SPAGHETTIOS,SPAGHETTIOS A TO Z'S",2,5.949999809
SPAGHETTIOS,"SPAGHETTIOS, Danny PhantomShaped Pasta with Sliced Franks",8,4.760000229
CAMPBELL,"CAMPBELL, SPAGHETTIOS,DORA THE EXPLORERSHAPED PASTA",0,3.569999933
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,SPAGHETTIOS,SPAGHETTIOS IN MEAT SAU",4,4.760000229
CAMPBELL ,"CAMPBELL ,SPAGHETTIOS,SPAGHETTIOS PLUS CA",2,5.159999847
CAMPBELL ,"CAMPBELL ,SPAGHETTIOS RAVIOLIOS BF RAVIOLI IN MEAT SAU",8,3.569999933
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,SPAGHETTIOS,SPAGHETTIO'S W/ MEATBALLS",6,3.970000029
CAMPBELL ,"CAMPBELL ,SPAGHETTIOS,SPAGHETTIO'S W/ SLICED FRANKS",8,3.569999933
CAMPBELL,"CAMPBELL,SPAGHTETTIOS A TO Z'S W/ MEATBALLS",8,4.760000229
CAMPBELL ,"CAMPBELL ,SUPPER BAKES MEAL KITS,CHEESY CHICK W/ PASTA",6,4.710000038
SUPPER BAKES MEAL KITS,"SUPPER BAKES MEAL KITS,CREAMY STROGANOFF SAU W/ PASTA",8,2.400000095
CAMPBELL,"CAMPBELL,SUPPER BAKES MEAL KITS,GARLIC CHICK W/ PASTA",5,6.829999924
CAMPBELL,"CAMPBELL, SUPPER BAKES MEAL KITS,HERB CHICK W/ RICE",5,2.130000114
CAMPBELL SUPPER BAKES MEAL KITS,"CAMPBELL SUPPER BAKES MEAL KITS,LEMON CHICK W/ HERB RICE",5,3.190000057
CAMPBELL,"CAMPBELL,SUPPER MEAL KITS,SAVORY PORK CHOPS W/ HERB STUFFING",6,4.730000019
CAMPBELL,"CAMPBELL,SUPPER BAKES MEAL KITS,SOUTHWEST-STYLE CHICK W/RICE",6,4.940000057
CAMPBELL,"CAMPBELL,SUPPER BAKES MEAL KITS,TRDNL RST CHK W/ STUFFING",2,1.220000029
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,SWANSON,CHICK A LA KING",7,0.670000017
CAMPBELL SOUP COMPANY,"CAMPBELL SOUP COMPANY,SWANSON,CHICK & DUMPLINGS",14,0.810000002
EGG ROLLS,"EGG ROLLS,PORK,REFR,HTD",14,5.320000172
EGG ROLLS,"EGG ROLLS,CHICK,REFR,HTD",14,5.570000172
EGG ROLLS,"EGG ROLLS,VEG,REFR,HTD",0,6.849999905
LASAGNA,"LASAGNA,VEG,FRZ,BKD",14,2.539999962
TKY,"TKY,STUFFING,MSHD POTATOE W/GRAVY,ASSORTED VEG,FRZ,MICROWAVE",14,4.820000172
RICE BOWL W/ CHICK,"RICE BOWL W/ CHICK,FRZ ENTREE,PREP",16,4.070000172
BEEF,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,ALL GRDS,RAW",64,0
BEEF,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",71,0
BEEF,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,SEL,RAW",56,0
BEEF,"BEEF,SHRT LOIN,PRTRHS STEAK,LN&FAT,1/8""FAT,SEL,CKD,BRLD",65,0
BEEF,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,ALL GRDS,RAW",57,0
BEEF,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,ALL GRDS,CKD,BRLD",62,0
BEEF,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,SEL,RAW",45,0
BEEF,"BEEF,SHRT LOIN,T-BONE STEAK,LN&FAT,1/8""FAT,SEL,CKD,BRLD",57,0
BEEF,"BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,CHOIC,RAW",61,0
BF,"BF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,CH,CKD,GRILLED",82,0
BEEF,"BEEF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT 0"" FAT,SEL,RAW",61,0
BF,"BF,RND,KNUCKLE,TIP SIDE,STEAK,LN & FAT,0"" FAT,SE,CKD,GRILLED",78,0
BF,"BF,CHK,CLOD,SHLDR TENDER,MEDALLION,LN & FAT,0"" FAT,CHOIC,RAW",56,0
BF,"BF,CHK,CLOD,SHDR TNDR,MED,LN & FAT,0"" FAT,CH,CKD,GRILLED",76,0
BF,"BF,CHK,CLOD,SHLDR TENDER,MEDALLION,LN & FAT,0"" FAT,SEL,RAW",58,0
BEEF,"BEEF,CHUCK,SHLDR CLOD,TOP & CNTR ,STK,LN & FAT,0"" FAT,CH,RAW",57,0
BF,"BF,CHK,SHLDR CLOD,TOP & CNTR,STK,LN & FAT,0"" FAT,CH,CKD,GRLD",74,0
BF,"BF,CHUCK,SHLDR CLOD, TOP & CNTR,STK,LN & FAT,0"" FAT,SEL,RAW",58,0
BF,"BF,CHK, CLOD,TOP & CNTR,STK,LN & FAT,0"" FAT,SEL,CKD,GRLD",77,0
